text,label
"video is not related. maganda yung item and ok din ang tela. comfy, at sakto ang mga sukat. next order ulit ako. salamat.",1
Maganda sya super guys maayos gamitin ang satisfying hahahahah basta super ganda nya guys.,1
Solid naman for the price. Kayo na bahala magdecide kung kukuha kayo. do your own research na lang Haha,1
"Good quality Ang ganda nito sobrang sulit na grabe sa Piso deals ko lang sya nakuha kaya thankful ako,salamat Po shopee at seller next time ulit happy shopee iba talaga pag sa shopee mura na quality pa",1
Ang ganda ng tela nya Thank you shopee,1
Madaling maputol tapos wala pang takip,0
OKAY NAMAN SYA MEDYO MANIPIS NGA LANG ITS OKAY NAMAN SA PRICE E KAYA 5 STAR PADIN ACCOMMODATING DIN SI SELLER,1
manipis lang madali lang matastas pero okay nalng,1
Cute naman sya at malambot sa paa na disappoint lang talaga ako sa isa kung order but thanks pa rin sa shop na to at accommodating naman si seller,1
3 oras lang mag iilaw. Tapos lowbat na. Sayang lng pera ko. Dalawa pa nmn binili ko Hindi nako sinasagot ni seller Ok deliver mabilis.,0
"Nasira Yung paper bag pero thankfully okay Naman Yung laman pero Sana paki ayos ng packaging, thank you seller. Sana den nakipag usap ka ng maayos sa buyer mo",0
hindi q p n try charge q muna xa sunlight para mag gabi ok n.pero ok nman tnx seller,1
Super Ganda Ng wallet at maganda cyang pang regalo,1
"I suggest po seller na kahit papano may balot yung mismong item po para safe u know. Anyways, I'm satisfied sa product hehe. Kahit na iba yung kulay sa picture okay lang maganda den naman I noticed na may print yung isa, well okay lang maganda din naman pati tela din anlambot",1
"Okay talaga bumili sa shopee basta may free shipping, sulit! Kaka order ko lang kahapon, received agad today!",1
Masarap! Na miss ko to nung bata ako kaya nung nakita kong meron pala sa Shopee umorder ako agad. Gandour never disappoints.,1
"THANK YOU! ANG GANDA NG BAAAGS! CHINECK KO LAHAT NG ZIPPER AND CHAINS PERO OKAY LANG SIYAAAA! TAS SAFELY PACKED, THANK YOU!",1
Natagalan dumating diko alam kung bakit. Pero maganda quality ng items Worth it naman At kumpleto yun naman importante Salamat.,1
Maganda yung belt.mukhang matibay. Sobrang sulit bilis pa ma ship at ma deliver. Thank you seller.,1
"THANK YOU VERY MUCH ANG GANDA TALAGA NIYA, WHAT YOU SEE IS WHAT YOU GET, RECOMMENDED TALAGA ANG SHOP NATO, I HOPE MAGUSTOHAN NG GIFTAN KO(⁠⁠⁠⁠",1
Mali yung color na pinadala Black po kasi order. next time po check nyo po maigi. Magmessage po kayo kung hindi available yung color,0
"Corrupted yung mga na transfer ko na files. I was looking forward to it being fake, kaya pinasa ko mga files na di importante. Turns out, fake talaga tsaka nagiging corrupted files mo.",0
"Sobrang bilis dumating, 15 ng madaling araw ko inorder 16 ngayon dumating huhuhu. Sana talaga mahiyangan ko na to ang tagal ko nang gusto bumili ng oxecure hihi. Thank you!",1
"Ang gandaa promise di kayo mag sisi, tas ang mura pa",1
Yo dito ka agad tumingin! Maganda ang product nya 1 month na sya saakin at ganon parin ang performance nya pero asahan mo nalang na may mang yayaring delayed Ness pag gumagamit ka ng multiple function af the same time alam mo na ata kung bakit at normal lang yan,0
"Ayos tong beauty blender na to, pwedeng makipagsabayan sa mamahaling brand",1
"okay naman yung 2 pairs of earbuds, parehong gumagana kaya ang bilis ma-low bat halos 1 hour lang of listening to music tapos yung charging case low bat na din after 2 charges ng earbuds",0
Items are well-packaged. Hindi near expiry and walang leakage. Thanks seller. Di ko pa nattry pero kapag okay sya bibili ulit ako. Thanks din sa courier at talagang tumawag sila may iba kasi courier na hindi tumatawag.,1
Para sakin hindi masyado magandang tela nya. Yung tela nya kasi is yung mabilis maghimulmul tsaka hindi manlang nilagyan ng balot basta nilagay lang sa lagayan tapos tape tape.,0
Okey naman. Ito correct po yung size kasya ko naman po,0
Ang ngalay gamitin ang lakiiiiii masyadoooo hehehe,0
Maganda sya kaso need pa ilapit sa bibig para mag work,0
Hindi lang ako satisfied sa packaging. Maganda ung item pag dating chinarge ko agad 5% siguro around 5-10mins 25% sya agad.,1
Thank you 50% off Sulit shop nakakahinayang wlang budget minsan n ang mga 50% sna meron uli s 12.12 then my free gift uli,1
Receive na yung parcel ko ok nman sya same sa pic nice quality po thank you seller.,1
Superb ang ganda ng tunog at d basag. Nagustuan ng costumer ko.,1
Not safe Natatanggal ang cover. Possible na mabasag,0
Nako! Kulang nang parts yung pinadala ayusin nyo naman! Walang sring at yung e attached sa body ng radio,0
Mabilis ma lowbat atsaka mali ung kulay na dumating,0
"Unang gamit sabog agad, buti d nadamay ung cellphone, diko na napicturan natqpon na kase",0
"Sorry sa late feedback sobrang busy lang po, Pag naubos na yung liquid foundation order po ulit ako God bless Happy New Year",1
"Dkopa natatry, salmat sa mabilis natangap ko 3days lang, edit ko pagka ok saakin to Kong Anu result, salmat seller shopee and rider hope umepekto sa underarms ko sobrang pawisin Kasi hari nawa ito ang sagot,ito n ratings ko super effective,1time lng nag lagay DNA pinawisan underarm ko laging Tuyo,ito n Ang kasagutan sa matagal ko nang prblema, salmat khit mahal satisfied naman, matagal maubos to saakin sure, wish ko lng no badside effect,",1
You get what your money's worth. puro may damaged lahat ng narcv ko. niremedyohan ko nlng ng epoxy tutal di naman manonotice.mahina lng ilaw kasi sinlaki ng ilaw ng lighter.ok na kahit papaano.,0
quality ganda ng mouse pang gami ng silent click pa nice one!,1
Parihas puti ang dumating ang order ku pink at puti pro parihas puti ang dumating,0
Pls Po parefund nman Po Ng item Mali Po napadala niyo eh order kopo is jogger hinde po cardigan pls parefund Po Kasi budget ko Po Ang ginamit ko nyan pambili sayang nman Po huhu,0
sira ang isang watch sana double check nyo bago e ship,0
Sira ung items. Kahit pa svhn na 9 pesos lang sana namn ung gumagana ang pinadala,0
"Been ordering here ever since, mabilis nila pinadadala, kesa oorder ka sa watson online inaabot ng 2 weeks almost haha love this. Always complete ang pinadadala. Maganda pati packaging",1
"Already rcv the item Po, nagustohan ko Po. Salamat! Hindi sya masyadong manipis, ska cute Yung design.",1
Mabilis yung delivery at saka maganda naman yung item 500 for 2 is not bad.,1
Subok kna fish oil kya umrder ako nito slmat kay seller kc my 2 free gift aq na sleepasil at nightol firstime ko ittry ung melatonin sna mktlong kc mababaw lng tulog k s gbi slmat shopee and seller at sa rider n na safe at wlng damage parcel ko.,1
ibang kulay binigay sakin. wag kayo bumili dito. ibang item binibigay!,0
Best of the best gustong gusto ko talaga an daling gamitin matalas at halatang maganda an kalidad ng produkto salamat seller salamat shopee,1
Ang pangit ng product d nag ko connect sa cp ko sayang lang binayad ko,0
Satisfied customer. Ini expect ko malaki sya pero OK lng kht maliit basta maganda sya.,1
sulit sa promo. Laki ng naging tipid ko Sa bundle na to. Hopefully next time ulit pra mkapagstock ako. Thank You seller and rider for safe and sealed na delivery sa item ko.,1
Walang hangin puro ingay sakit p sa tenga. Sana ichek nyo item nyo o gamitin nyo mismo bago ibenta o ipadala.,0
Maganda siya sa picture pero pag na sayo na ang pangit pala wag niyo to bibilhin sayang ang pera niyo dito basura walang silbi sira sira binigay ni seller not trusted not recommended kahit sampung piso hindi ko to bibilhin eh sayang pera ko.,0
"super gandaaaa istg, pabudol narin kayooo. what you see is what you get talaga. bumili ako nito para sa f2f namin may design hair ko bwhahahah ang ganda promise. bili na kayo!",1
"ang pinaka concern ko po ung rider nag bigay aq ng 1,018 pero ang babayaran ko lng 318 po dapat sukli ko po 700 kahapon sa sobrang excited ko sa product ko diko nabilang ung change ko kasi naglalaba din aq kahapon bali ngaun ko lng nakita nakatupi kasi ung pera ang change na received ko 220",0
Grabe ang packaging haha and it's cute kasi maliit siya,1
hindi kagaya sa advertised photo manipis lang sya nakakatakot pag bigla ka napaupo panigurado punit agad. pero salamat pa din kasi mura lng naman sya.,0
"I could say, this is the best purchase ever! Sa sobrang ganda ng packaging nila halos ayoko gamiting ung items baka masira sa sobrang ganda, intact, bagong bago at ni isang dent or gasgas wala tlga. Super sulit! Listened to my instructions na double wrap, more than pa nga super secure tlga! ty po",1
I've been using this Infinix for quit almost 1 month ma. Maganda sya Kasi Malaki Yung phone tapos magaan lang sya. Sa camera nag Ganda esp. pag super night mode talaga. Gandaaa! Sa video naman ok lang pwd na din.,1
Hindi makausap ng maayos yung seller parang sira wag na kayo bumili,0
"maluwag yung turnilyo sa blade, hindi siya maka blend. item has a damage!",0
Scam. Missing items worth 800php.Chat support is nowhere to be found. sa iba na lang kayo bumili… Shopeemall pero kulang mga item ayaw magreply ni seller. SAYANG PERA NYO DITO BUYERS BEWARE.,0
Napaka ganda ng item. well packaged. walang damage. mabilis maship. nakapa responsive pa ni seller at mabait. more blessings sa shop na to! Good job,1
"madaling ma lowbat, tas pag chinarge ko sa phone ko halos 5% lang yung dag² tas lowbat agad yung powerbank",0
"medyo manipis nga siya pero expected naman for its price pero kapag sinuot mo na siya, di naman masyado see through iwasan na lang talaga mabasa or what but overall, good quality wala ring sira and ang dali maship, recommended ang shop na to hihi",1
"SOBRANG HINA PALA, BILIS DIN MALOWBAT PERO PWEDE NA SA PRICE NIYA",0
Maganda sya pero ang liit ng size. XL na order ko ang sikip sakin.,0
Maganda sakto ang size tama rin ang color thank you sller and sa rider,1
Ayos na ayos! Safe na safe din yung item dahil grabe yung packaging! Kudos for you seller! More orders to come! Will reorder again!,1
"yung color di ganto ineexpect ko naninilaw siya parang cellphone case na clear tapos matagal mo na ginamit naluma na ganern, tapos gasgas mga clip wala lang nakakalungkot lang.",0
yung mag bibigay kna nang magandang review pru ayaw tanggapin kasi hindi pasok sa criteria yung comment mo lol,1
2 star lng muna mabibigay ko. Matagal ang delivery pero maganda ang sounds nya,0
It's okay for me kaso super maluwag ung bandang binti na part kaya ipapa repair ko pa to fit,1
"kaganda naman kala ko sira, yun pala ndi sya nka on haha.tamang laki din para s mga minamahal natin sa buhay n anamayapa n. para may ilaw sila s gabing madilim. picture uploaded was nit related. d ko n kasi napicturan s super excited ko n ilagay dun s sementeryo. haha",1
"ok naman ung damit ee, ang problema nga lang kinulang ng isa, apat dapat tatlo lng dumating.pero ok nmn na nbaLik na ni seller ung binayad nmin sa kulang. thankyou sa seller madali kausap",1
mabilis po ang delivery tsaka very much secured ang pagkakapackaging may nakaindicate pang fragile kaya maayos talaga ang box ng dumating.not yet tested kaya sana ok at tumagal po.thank you seller,1
Expected ko na na matagal yung dadating kasi sa china pa. Di naman ata mahirap i bubble wrap yung mismong product no seller? Sobrang lightweight as in kailangan mo pang dakutin yung mouse kasi sobrang liit. Hmmmm. Ok naman ang product para sa 85 pesos. Di na ako nag expect kasi sa china rin galing,0
"1 week bago dumating yung product which is understandable naman kasi overseas, ayos din naman yung packaging. It works properly, maganda rin yung fabric nung storage bag, mavelvety(³ natanggap ko rin yung freebies ꈍᴗꈍ) nakapagdrawing na rin ako using the stylus, super nice!",1
"Nakakadismaya lng, dhil kulang ang items inna pinadala",0
Ang liit po ng medyas mjo iba s picture,0
Sobrang ganda! Bait pa ng seller thanks sa freebie!,1
"dalawa lng ang steady, ung isa hindi. defective naman ung dalawa.",0
Ang bilis ng deliver. Okay naman sana kaso namali ako sa kinuha kong size pero tama naman ang sizing nila. Yun lang. Salamat pa rin po.,1
ANG PANGET HINDI PANTAY! Nakakabadtrip!,0
Excellent quality sobrang bango ng niveaaaaaa well packaged will order again kase lagi ko sya magagamit very accommodating seller may maitim nung una sa May takip pero nung napunasan na nawala naman okaay syaaaaaaaa super bango nice quality wil order againnn item shipped immediately niceeee gooooods,1
Good quality of the product Mabilis lang din syang dumating sakin. Makapal yung tela tsaka pure cotton sya. Salamat shoppee,1
Thanks seller okay na okay ang product,1
"Super secure ng mga items, puno ng bubble wrap. Ang ganda din ng mga products, 9.9 ko nabili kaya may discount at freebies. Thanks, seller",1
"so happy coz its working, pansin ko lang depende rin sa CD kung malakas yung tunog and once na kinonnect na sa Bluetooth ang lakas plus di pa sabog, thankyou so much",1
"ganda ng quality, sa packaging as well sulit yung pera thank you po.",1
Thanks seller. Nagustuhan ng pamangkin ko. Maganda at abot kaya. Maganda at maayos ang parcel ng dumating sa amin. Mabait ang nagdeliver. We buy more agaun.thanks,1
Nagustuhan ng kapitbahay ko. Kinuha na agad. Malakas yung sound. Napaka cuteSalamat po. Love it.,1
Sorry sa late rating. Sobrang sulit sa murang halaga. Thank you seller. More sales and Godbless,1
Madali lang ma empty. Less than 20% lang ang na charge sa phone ko na may 4000mah capacity na battery.,0
BAKIT DI PO SIYA MACONNECT SA FITPRO NA APP? ANO PO BA GINAGAMIT NIYO NA APP PARA MACONNECT YUNG BRACELET? PLS RESPONSE,0
"magaan, medjo manipis, sobrang ganda ng kulay at okay yung quality",1
"I got this for P30 sa flash sale. Magagamit naman siya as a phone stand. Kaya lang sana hindi na naglagay ng option na with light kung wala namang light. kung papanoorin niyo rin yung video, bumabagsak siya dun sa position na naka-advertize so babaliktarin lang. Pero ayun magagamit naman nga siya",0
Di gumna Sakin Parate nalang nag restart cp ko Pag nilagay Kuna sd card,0
THANK YOU SO MUCH SELLER AND TO THE DELIVERY RIDER MEDYO MANIPIS LANG YONG TELA PERO SOBRANG NAGUSTUHAN NG KAPATID KO,1
"ang panget ng item nyo, ang liit ng large, kaparehas lang ng medium na inorder ko, hindi na ko oorder sa inyo.",0
"Maganda yung nabili kong power bank. Tinesting ko, okay naman, gumagana ito, walang damage. Portable at easy to carry. Sana legit at tumagal lalo.",1
ty Shopee Seller tsaka kay kuya rider ang ganda,1
Ang lambot ng lagayan ng cp. Parang malalaglag ung cp mo. Tpz d nag lolock.,0
Ang Ganda Ng speaker Ang cute maiit lng pero buo Ang tunog may sagitsit pa or kaansing kaya maganda pakinggan kala ko sira lobat lng pala sorry di ko sana e confirm salamt seller di ko na pinicturan nakacharge pa Kase,1
Bat nakalagay may kasama free gift. Wala naman pala,1
"Ngyn ko lang ito inopen, at ngyn ko lang din nalaman n hnd pala disisyon ng buyer ang nasusunod kundi disisyon ni seller.",0
Sobrang nipis ng tela as in! Yung tipong mumurahin lang siya mapapamahal kapa nga dito kasi kasama na shipping fee sa amount na ba bayaran mo isang upuan lang punit agad,0
medyo manipis ung gray pro overall maganda sya thank u seller and k kuyang delivery man,1
Mahina ung hangin lalo kapag nasa labas ka.mag paypay ka nlng ng karton,0
Nasira kagad.sayang Pera. Quality pala huh. Sinungaling.,0
Sobrang badtrip ako nung natanggap ko toh hindi nakalagay sa box tapos yung box na lalagyan sana ng sapatos nasa loob ng cellophane nakayupi ako na nag adjust sa second pic napakaweak na ng box kasi nayuyupi ang pangit pa ng sapatos malayo sa PIC! GET LOS! MAKARMA KA SANA!,0
wat u see is wat u get wag masyado mag expect kasi sakto lng sya sa price nya maingay nga lng prang mas maririnig pa ng anak ko yung tunog netu kesa teacher pero ok narin kesa sobrang ngarag umuwi dhil sa pawis nung una kala ko sira yun pala lobat lang thankyou seller shopee at ride,1
"Love it, ang cute lakas maka ritzkid HAHAAHAHAHAHAHAHA wala ako picure nun tinatamad ako picturan. HAAHAH sorna. bast maganda sya aga din syang dumating. thank you mwa mwa",1
Na dismaya Ako sa order ko s Inyo una okie nmn Yung dumting kaso mali lang sa kulang pero pinalagpas ko pero ung dumting ngaun very disappointed tlga Ako sa shop na ito,0
XL kinuha ko mga bobo M dumating mga tanga,0
"I tried it already and ok naman. Nagtry ako ng hair iron and Hindi Naman nagamoy sunog or short circuit. So far, safe gamitin and legit na mahaba talaga. Thank you!",1
Thanks seller all my orders are complete in good condition din may butas nga lang ung packaging. No problem nmn ksi complete sya at my 2 freebies pa n pang ahit ng kilay. Salamat din ke kuya rider sa pag deliver ng aking parcel.,1
Ang ganda maayos ding dumating medyo malaki lang sya sa paa ko size 7 ako pero okay lang naman. Worth it yung price free shipping ko sya nabili.,1
"Manipis sya pero pde n rin mura naman kasi hehe ok di nman pagkakadikit nung image, sana di agad matanggal pagnalabhan haha",1
Very poor audio pwede refund. Sayang lang pera.,0
May isa shampoo nagleak. Mejo madami natapon. Buti na lang mahaba buhok ng anak ko. Ginamit nlng nya agad. Saka sa mga comment may pafreebies sa kin wala kahit isa. Sana ibubblewarap nalng ng isaisa product at d minsanan para iwas leak,0
WRONG ITEM SENT. Ini-insist pa ng CS nila na tama ang sinend nila pero sa totoo mali naman. Ipapasa pa sa customers pagkakamali nila. Manloloko kayo ng customers nyo. Umayos kayo. Nasa customers kinakabuhay ninyo kaya makinig kayo sa customers nyo. Kaya nga umorder online para maging madali ang purchase tapos papahirapan nyo ko sa return process. Loko.,0
"Ang laki nang pagsisisi ko na bumili ako ng ganito. Sira siya, di gumagana!",0
"Product: honestly mga ilang hours ko plang sya nagagamit nagkakaron na ng lagging. Then after 2 days, wala na tlga. When I checked it nakita ko na tanggal/ putol na yung wire. Seller: binigyan ko kayo ng 5 star before, but at some point di nyo deserve ng 5 star. Naghain ako ng concern sa inyo bago ko baguhin review ko. But my conversation with the seller was twisted",0
Maganda ung quality ng eyeglasses and totoo nga ung sa video na ndi tinatamaan ng blue light ang part ng may eyeglasses sa card and saktong sakto sa akin at ndi na sumasakit ung mga mata ko kapag nakatutok ako sa cellphone or any device. Thank you peculiar for the good quality of this eyeglasses.,1
omg! super ganda ng tunog worth it ang pagbili thank u so much sa shop na to,1
Living for the packaging talagang worth it ang binayad.,1
"Maganda ang tela, makapal, good quality, ang cute ng mga designs. Nagustuhan ko lahat ng orders ko. Cheer up your day with these colorful socks. I'm exited to wear it at work. nakakatuwa kasi, pampa good vibes.",1
Hindi masyadong madikit yung Velcro.,0
MEDIUM PERO PAMBATA ANG SIZE SINAYANG LANG PERA KO,0
Super nice tlga ang item prang headset tlga xa nagustuhan ko subra salamat seller at salamat shopee,1
ang ganda Super worth it binayad ko. ito shop ang may pinakamura magbenta ng ganyan plus super good packaging pa si seller kakatuwa. Thank you seller and rider. God bless you both!,1
Bilis ma lobatt.29% lng dinagdag sa battery ko lobatt agad,0
Quality is good. Gaya ng inaasahan ko. Steady light xia. Very useful sa pnahon n lageng brownout. Nakabubble wrap sa labas pati loob nakabubble wrap ulit. Kaya super safe tlga. Bilis dn madeliver,1
"Dami ko inorder dito Un 4 in 1 king size, 2 sets inorder ko okay naman Wag lang masyado magexpect na sobrang kamukha ng nasa picture. Tapos un cover ng mattress parang kumot lang di talaga siya bedsheet. Pero natuwa ako sa pillow case kasi siya un tipong secure un unan sa loob un di masyado maluwag na lalabas na kaluluwa Un duvet cover okay din",1
sayang pera ko ang isa sira ang pindutan na tangal ang isa kailan palaging nka pansak sa charger para gumana pag d eh pansak d gagana nka dismaya sayang ang pera c seller hindi nag reply. ma ibabalik pa kaya to,0
"Ilang oras pa lang nagamit, pagkasaksak pangalawang beses, biglang umusok. Ayun, sira na agad",0
"Mas mura kesa sa mall price. Mahaba din pero pwede naman I-cut. It does not come with box, nka pouch yung item which is okay naman para sakin.",1
Sayang lang pera nyo dahil kulang lagi ang item na papadla nila sayo kung ako sayo wag kana bibili dito sa shop nato,0
Qng d sa inyo ang naging problem nito palit na kau ng carrier maayus aq ngbayad tapos basag basang pinadala nio sakin savi nio return na lng subrang abala sakin nun kaya nga aq ngonline bumili para di aq maabala tapos ipapabalik nio sakin.,0
medyo matagal lang but tbh it's fine as long as ok naman yung condition nung item. by the time na tinry ko din siya i line madali lang siya magshow and mabilis lang magset happy with this purchase,1
"Naread nmn nung una kayalang nun namove na mga photos,videos and music bigla nawala na dina madetect un memcard why naman po ganun",0
So cute ok sya walang damage.thank you,1
"I really love dis toooooop. I didn't expect na ganito siya kagandaaa! Worth it siya mga dzaiiii, sobrang ayos din ng pagkakatahi niyaaaa. Thankyou selleeeeer! Will order agaiiiin.",1
"Maganda at gumagana naman ang item, pero saglit lang pala, isang charge lang pero hndi na gumanaitem shipped immediately, Sana tumagal ang item, ang cute. thank you seller, at kuyang nagdeliver",1
5 stars para dito sobrang bet ko. Thank you Nag basa basa lang ako ng feedback at sa tiktok maayos naka rating sakin sa uulitin super sulit ng bili kk dito.,1
Grabe sobrang disappointed ako sa shop na to! Yung order ko na 2L naging 1L Hindi Sila mag kasing laki ano ba Yan Ni Hindi man lang ako nirereplyan ni seller wag kau bumili Dito kainis,0
"Nagchat pa ako to check the item bago ipadala. tapos mali pa rin pinadala. if walang stock sana man lang sinabi, basta nyo nalang ipadala basta makabenta lang.",0
Sayang ang pera. Fully chager ang sya pero di 3% lang ang madagdag sa battery ng cp mo.,0
nakakadisappoint po SOBRA hahahah dumating yung parcel yupi yupi yung box pagbukas ko ng box sira sira yung grills tapos may crack yung frame ng grillspwede ko pa sana ayusin kaso di ko na makabit yung grills kasi putol putol na yung pagkakabitan sa magkabilang dulo PANO KO GAGAMITIN TO WALANG CORD,0
mejo maluwag lang yung large pra syang XL,0
2nd order mejo ndismaya lng dhil d ko mailock ang takip.d gaya ng nauna kong order,0
The package is amazing mukhang matibay siya and hindi basta basta nasisira madaling kausap ang seller mabilis dinni ship,0
May natanggal po sa loob kaya pala may na tunog sa box mahina po tuloy ang tunog,0
"Product itself worth it naka ilang gamit ko na siya mula nong dumating, ngayun ko lang siya na charged na lobat na kasi Active si seller panay update til the product arrived. Goodbuy siya UPDATE* FROM 5 TO LOWEST STAR TRY KO SANA GAMITIN ULIT FOR THE 4TH TIME AYAW NA MAG CHARGE! DI PALA SIYA PANMATAGALAN PARANG DISPOSABLE LANG SAYANG PERA SO DISAPPOINTED!",0
thank you sa seller. super bilis nila mag ship kahit china galing bilis dumating. 5 tu naipamigay ko na kasi d ko napansin same lang kulay nung apat na inorder ko. pero ok padin,1
Size10 pinili ko na size. Binigay ni seller 9 1/2. Wag pilitin e ship kung walang size 10,0
Grabe maningil rider sobra sobra. At d man lang nagreply store nato sa concern ko. Salamat nalang sa lahat,0
"Nagsend si seller ng pic before sending, I appreciate it po Nakakatuwa bagay sa buhok ko. Sulit sya sa price. Thank you much.",1
Dpa namn na tru oero hopefully effective sia. Yupi na ung box hndi safe ung products pagka gnyan dmanlng nka buble wrap kya 2 star lmg muna bbigay ko. Thanks padn po.,0
Late rate sorry get busy. Anyways nag tagal sa deliver akala ko i cacancel ko na pero still buyer responsive sa mga chats. Salamat seller. Yan happy sila item na ito. Recommended shop. Thanks seller.,1
Ok naman except sa charger. Hindi gumagana. nag try ako mag refund. Pero hussle sa rate n lng ako babawi. Sana naman check nyo muna product. Kht na sealed pede naman kayo mag ask ng permissions sa buyer. then send photos. hayysss sayang pera.,0
Thank You poh Nivea at sa shoppee Ok nmn poh Yung item naka pack nmn poh Ng maayos. Nagustuhan Ng bf q ang Bango dw poh.,1
hindi maayos ang pagkakatahi sa gilid ng shoes. hnd matibay ang pagkakatahi kaya mbilis syang matatastas sa katagalan. if i were you wag na kau bmli kc hnd quality.,0
Okayyy naman syaa maayos at mabango kaso nga lang nagleak sya kasi sa plastic lang sya nalakagay. Wlaa ding tape sa pinaka taas huhuhu,0
"sira na nga bluetooth speaker mali mali pa ang pinadala, hindi naman ako umorder ng refills? jusko po",0
Im not expecting malamig na malamig pero ang hina talaga kahit ang dami ng ice na inilagay ko. Pde cguro to ung itatapat mo sa mukha mo but anyways mura lang nmn.,0
Okay naman sana kaso lang yung maliit na bilog na kulay white natanggal banda sa may phone holder ang hirap ulit ibalik doon hindi tuloy pantay kapag ikakabit yung phone tapos yung box yupi-yupi pa expect ko na to sabagay mura naman.,0
Sana effective at panay ang labas neto sa fb ko. Responsive din si seller.,1
sayang pera kung di ko pa napaayos bwesit. wag na kayo dito mag order ayaw magsireply,0
Ok nman lahat nagana. sana nga langbtumagal ung mga ilaw at ung sound ok din sana nga lng d agad masira at gustong gusto ng mga anak ko lalo n pg tulugan na,1
Mabilis siya malowbat Pero okay nman Yung package. Mora Lang nman Sana tumagal,0
Walang nka lagay na Sensor LED kagaya ng una kong order. Ang lagayan ng battery ay may sira Pg ina alog natatangal pangallawang beses na to nangyari,0
Working well naman yung mga item.thank u seller,1
Its so cute maliit sya pwedeng madala kahit saan hindi sya masyadong cool pero kapag nilagaybsa freezer yung filter parang medium cool lang but good to humidify and purify my room No damage i recommend this shop,1
"Goods yung item,kaso sa delivery ekis tlga c shoppee,matagal.hinohold p nila para hintayin ang isang order mo para pag sabayin nila s huling order mo kagit mgkaiba ng date mo inorder,khait bayad ang delivery charge pag iisahin nila ng delivery para makatipid si rider,magulang pa sa magulang.",0
Mabilis sya malobat akala ko pa nman 20000mah sya so dissapointed,0
Goods sana kaso napakatagal ng shipping.,0
although 1 item lang inorder ko di naman sya sobrang lukot and okay mga sides nya. sobrang ganda paglagyan ng gifts neto,1
ok naman yung item.nagustuhan ng mga bagets.well packed mabilis lang din nadeliver.thank you shopee and seller,1
Ordered mine last Jan15 Payday Sale! Kaya nabili ko sya for only 95pesos! Bilis pa i-ship out! Thanks!,1
"Akala ko nung una maayos yung selller kase sinend muna sakin yung product bago ideliver then dumating na yung deliver ko pag kabukas na pagkabukas ko palang, sobra akong nadisappoint kase yung panlalaki na watch is basag. Tapos chinat ko yung seller para manlang palitan no response.",0
"Ok xa,gumagana lahat, salamat seller,at naka pack Ng maayus,d xa masisira,Kaya 5 star kau sa kin,salamat sa uulitin",1
Maganda yung pins/brooch. Cute sya kaso mejo malaki lang yung pang pierce kaya careful na lang sa paggagamitan na mga types of clothing.,1
Ang quality ng product ay hindi ka pareho sa online picture ang ganda at ng na recieve ko parang papel ang gaan at basag ang sound para lng laruan at nasira pa ang box hindi safe ang packaging so huwag kayong mag order sayang sa pera,0
Thanks rcv ko na parcel ko today and gumagana lahat.,1
Ang gandaaaa malakas yung hangin kahit nasa number one palang. Legit store will order again soon,1
damage yung mga files ko. sayang pera,0
"Black order q bkit violet yong dumating,ang pangit",0
May dent ang items lumang luma na sya. Puro gasgas.,0
ANG BAGAL NG SHIPMENT. 7 DAYS NA STUCK SA SORTING ANO BA YAN. CHAT KO SELLER SABI NG CSR WALA SILANG MAGAGAWA AFTER KO BUMILI AT NAKAPAG BENTA SILA WALA NG PAKE. POOR CUSTOMER SERVICE,0
Legit and nice product Edited: late ko na naedit to kasi inantay ko reply nyo sa chat ko. May sira yung pinadala nyo sakin. Lumalabas sa ilalim yung tubig may butas. Nagchat ako sainyo pero walang reply. I need a refund!,0
ang bilis malowbat di mappuno yung battery fake pala ito,0
Nakaflash sale and triny lang namin. Mukhang super luma po ata and nakakalas na yung mismong deo sa lagayan. Medyo madilaw na din po,0
"Sobra akong na disappoint kase yng humidifier d naglalabas ng usok sobrang ingay nya pa, tapos pag dating pag parcel ko gusot gusot sira lahat ng cartoon, sana nmn next time pakiayos ang pag balot alam nyong to fragile yng ibang laman.",0
Small yung size ko. pero sobrang sikip yung shirt. Pang png bata yung size,0
Sa’n ka punta to the moon moon) Road trip vroom vroom Skrr skrr zoom zoom skrr) Sa fake no room mga mata namumula Asan ang trees nadala mo ba trees) Bawal ang tus at peke sa byahe Kung isa ka d’yan ika’y bumaba Sa’n ka punta to the moon moon),0
Maganda Naman yung power bank. Diko pa sya na try gamitin kasi dipa naman ako nag byahe hihi thanks seller,1
Ito yung socks na dumating. Very wrong di naman gaya nung nasa picture. Sayang lang pera. I cannot return anymore kasi waste of time nalang. Anyways thank you pa din,0
"Thank you! hindi naman natapon yung lotion and naka bubble wrap sya, and may freebies pa! love it",1
Affordable makapal maganda quality reversible medyo matagal na deliver overall okay naman sana di masira agad thank you happy new year,1
medyo ntgalan ang dating ng order ko dhil s okasyon at bagyong odette.pero ok nmn yung item maganda lalo n yung charger fast charger tlga at legit orig mabigat at d nangangamoy sunog.,1
May sira po ito as you can see in the pic di po sya kasya kaya pinutulan ko pa matagal pagdeliver and also matagal shipping pero okay naman nagagamit kona ngayon yun nga lang nahirapan paako na mag ayos nung item wala kasi instruction kung pano i kabit isa isa,0
So much happy to have this super thanks po hahahahahahhaha as in like na like as in hahahahahhaah salamapat po,1
yung isang strap puro gasgas na at luma!,0
