text,label
Mar roxas 2nd place?? ? Damn nigga,1
I think Leni Robredo just traded Mar Roxas for Marcio Lassiter . [LINK],0
Why Rappler's apology to Mar Roxas raises more questions than it answers : [LINK],0
"If Grace Poe had accepted mar Roxas's offer to be his VP candidate last year , we wouldn't be in this mess . [HASHTAG] [HASHTAG]",0
RT [MENTION] : The Mar Roxas I am supporting is qualified and ready . Yun hindi aatras sa pagkakataong maglingkod . [LINK],0
[MENTION] [MENTION] [MENTION] I know po . Line yun ni Mar Roxas sa isang journo sa Evacuation center nung mga Lumad .,0
kahit anong sakuna ang dumating may solusyon si Binay [HASHTAG],0
RT [MENTION] : I'm not against Mar Roxas but . NO Deej [MENTION] please . NOT HIM,0
6 . Mark Villar 7 . Junjun Binay 8 . DarlingBuena SiblingsLove 9 . Ombudsman 10 . Scottie Thompson 2015/10/9 18:37 PHT [LINK],0
Grabe ' tong kulay ko ngayong summer ??? ? para kong may sumpa ni Binay ??? ? naalala ko may isa pa pala kameng semester .,0
Ew binay just ew,1
"Binay go back to your pedestal , hindi ' to sortie . [HASHTAG]",0
Not pro-Binay but the double standard is just really annoying .,1
"RT [MENTION] : Romualdez says he's humbled that his senatorial bid is being endorsed by VP Binay , Senator Bongbong Marcos , and Davao Mayor…",0
"Binay applauded as he tells barangay capts : "" May magandang balita ako.Wala nang eleksyon sa October "" [HASHTAG] [LINK]",0
"RT [MENTION] : I don't get why no one questioned Grace Poe's citizenship when she filed her CoC for senate . Anyway , SC can still rule her p…",0
China will likely to throw its support for VP Binay - The Maharlikan [LINK],0
Endless Corruption and Lies of VP Binay [LINK],1
galit sa magnanakaw yan si VP Binay [HASHTAG],0
"Why the thirst for blood? ; Why Poe ? What can she offer ? Why Mar ? What can he do? ; Why Binay ? Despite corruption allegations , why vote him ?",1
"[MENTION] wag kang bibigay , sinisiraan kana ni [MENTION] Yan ang naghahangad ng UNITY ? [HASHTAG] [LINK]",1
"[HASHTAG] si Grace Poe Hilaw , si Mar Roxas Tungaw .",1
"VIDEO : Liberal Party , itinangging sila ang nasa likod ng bagong TV ads tungkol kay VP Binay [LINK] [LINK]",0
"Tang inang ads ni Binay , "" Only Binay "" letse pota !",1
"[MENTION] Binay : "" Hors d'oeuvres ? Wala bang monay? """,0
"Yaman talaga ni Binay , Pa-iba iba ng TV Ad . Wiw ? ?",1
"FU , Binay!! ! ? ?",1
Papa : nako kung si binay ang iboboto mo wag ka na bumoto hano . Sis : kamukha mo yun e hindi ko talaga iboboto yon . HAHAHAHAHAHA BASAG !,1
I am not surprised that Sen . Grace Poe can deliver her speech very well . What really matters is how you implement it ! [HASHTAG],0
Sen . Nancy Binay said she will be simply adopting Justices ' dissent and will not be submitting written opinion . | via [MENTION],0
Mas bur*t pa sa b*rat pa yung palabas . Tsk . [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG],1
[HASHTAG] VP Binay ang mkakaayos ng problema sa tacloban,0
People hating on Binay but doesnt know he's 73 [HASHTAG] [HASHTAG] hahahah but 73. . ??? ?,0
Sana sinama narin nila sa Ad na VOTE FOR PUTANGINANG MAR ROXAS ! Hayop,1
"[HASHTAG] | San Juan Mayor Guia Gomez , ieendorso si Mar Roxas bilang pangulo #News5Aksyon . [LINK]",0
[HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK],0
"my gay friend supports Du30 but everytime he hears "" Bayot "" from him his offended . [HASHTAG] [LINK]",1
Nasa school namin bukas si Pres.Mar Roxas at VP . [MENTION] ! [HASHTAG] [HASHTAG],0
RT [MENTION] : [HASHTAG] camp sees ‘moral victory’ in SC decision [LINK] | [MENTION] [HASHTAG] [LINK],0
Si grace poe puro FPJ ang gaga akala mo tlg ngng presidente si king of cinema,1
si binay at mar yung classmate mo na binubully sa classroom hehe,1
Pinagbabawal na teknik pati si Binay di makapaniwala Hokage moves level 999 . (C) Bont Bryan Oropel [HASHTAG] [LINK],0
[MENTION] aww HAHAHAHAHHA si Binay na lang ata loyal sa mundo eh,0
Yan si Binay. . MARAMING NAKURAKOT -___-,1
"Kung sinopang NUGNOG , siya pa ang nagbibigay liwanag . -Binay (WAIT HAHAHAHAHAHAHA)",1
"Kahit kanino lang kila Duterte , Poe or Santiago ang manalo , wag lang si Roxas at Binay please . [HASHTAG]",1
Nagdebate pa tong sila Binay at Roxas pareho naman silang talunan smh,1
"Tabunda : Despite survey margin , it won't be difficult for Duterte and Roxas to catch up with Poe and Binay . Nothing is impossible .",0
"Asked about his wish for 2016 , VP Binay said "" Next question please "" . On Mar Roxas ' wish for him , VP said "" Thank you! "" | [MENTION]",0
Sobrang layo ng agwat no Du30 kay Poe,0
Sobrang naaawa lang ako kay Peña . I mean nakita ko talaga kung paano siya binalewala nila Binay nung vice mayor siya .,0
Happy birthday binay????????? ?,0
[MENTION] dalwa tlaga manok ko haha si rody pati si Miriam basta wag lang cla roxas pati binay,0
"60% pa lang yan , wag makampante , magugulat ang lahat pag 90% na ang na transmit si Roxas no . 1 [LINK] [HASHTAG]",0
Yaan nnman si binay hahahahahaha,0
Roxas - Robredo = RoRo Binay - Honasan = BiHon Duterte - Cayetano = TeTano Dahil di na tatakbo si Duterte wala na ang tambalang. . [HASHTAG],0
"Binay now speaking . In 2010 , he was only second to Roxas in Pampanga w/ 220,357 votes . Roxas had 413,016 . [HASHTAG] [LINK]",0
"Hindi na kumpkletong blood money kay Joselito Zapanta , tila sinisi ni VP Binay sa administrasyon I via Allan Francisco | via DWIZ 882",0
Tang*na nyo po . Ayusin nyo . Wag kayo magpapaguli sakin . Kamag anak pala kayo ni Binay di naman ako nasabihan . ? ?,1
""" Mar Roxas "" is Weak Lahat gagawin para manalo , samantala si [HASHTAG] chill chill lang . 05+09+16=DU30",1
Nakakainis yung commercial ni Binay ? ? Sino ba si Nognog ?,1
"so ano naman plano niyo ngayon ? maga-alyansa si roxas at poe para pag nanalo si duterte , i-impeach niyo leche ? ?",1
"Check out how Binay , Mar , Grace , Miriam et al fared among your kababayans in the past elections . [LINK]",0
Mar Roxas is the most evil of them all . ????? ?,1
VP Binay:’Kahirapan isang moral problem keysa kurapsyon’ [LINK] | via Brigada News Philippines,0
Kung si Binay yan suspended na yan kupal si PEÑA !,0
NO TO BINAY!! ! [HASHTAG],0
Never say die as long as VP BINAY is here ! Only B1NAY [HASHTAG],0
VP Binay on Junjun Binay : Dinismiss eh may kaso pa sa SC . Ikaw na magsabi anong klaseng daan iyon . [HASHTAG],0
Grabe bat biglang tumataas yung bilang ng mga bumubuto kay Mar Roxas ano to magic? ? -.- :/ [HASHTAG] [HASHTAG] [HASHTAG],1
"Naglalakad ka papasok , nakayuko , dahil ang daming tao tas biglang may hahawak ng kamay mo "" De Lara ho , asawa ko , Team Binay tayo "" ??? ?",1
". About graft and corruption . My point of view is , what if gloc-9 accepted to perform there para patamaan ang mga Binay .",0
So RCBC's Tan can invoke Bank Secrecy law . But AMLC can divulge Binay's alleged dirty money ? [HASHTAG],1
[MENTION] kasi alaga sila ni binay at wala akong pake,0
"[MENTION] [MENTION] Mantakin mo si Mike Enriquez , halos ikampanya si Binay ? Akala ko ba di niya tatantanan ?",0
"Honasan on TV ads vs Binay : We don't expect admissions ' no , but that's part of the game . [HASHTAG] [LINK]",0
"Jusko naman , Mar Roxas . Lahat na lang ba ? Desperado ka na ba ? | Maranaw leader slams Roxas title as ‘datu’ [LINK]",1
"Mar roxas 93,363",0
Wala namang napatunayan e ! Commented on : Binay camp : No regrets about strategy vs allegations : [LINK],1
BINAY ANO ? HAHAHAHAHA PAGAMBANG NA YAN .,1
"Mar shades Binay in his latest ad , "" hindi naman tungkol sa akin ang eleksyon eh "" .",0
Ibang level n pagkairita ko sa tv ad ni binay,1
"good afternoon , BINAY ! ??? ?",0
"[HASHTAG] | VP Binay , binatikos ang administrasyon sa pagharap niya sa business conference",0
Sobrang wala na sa scene si Binay . Umaaksyon sa gilid-gilid,0
150 . Ayoko kay Binay!! ! Magnanakaw !,1
RT [MENTION] : [HASHTAG] [HASHTAG] CNN rightly shames Aquino Government over typhoon Haiyan response Mar Roxas - YouTube [LINK],0
"Ahahahahahahaha humanda ka binay . Pag manlo si duterte , yari ka . Laki pa naman ng takot mo dun . hahaha [LINK]",0
"Pati ba naman BbPilipinas ginamit ni Roxas at ABS-CBN . Tsk . Tsk . Sana ginawang judge na din anak ni Poe , Binay at Duterte [HASHTAG]",1
LP spokesperson Barry Gutierrez says Mar Roxas will hold press briefing tomorrow 10 a.m . [HASHTAG] via [MENTION],0
"Yeah , only people like Binay wouldnt be scared . [LINK]",0
"si mar roxas , masyadong pinagsisiksikan ang sarili nya? ? wawa b3h",1
Wag na natin paabutin sa buong bansa ang katarantaduhang ginagawa ng mga Binay sa Makati ! [HASHTAG],1
THE STANDARD : Sen . Grace Poe says her DNA did not match the DNA of persons who she thought were her relatives .,0
"RT [MENTION] : Pope : "" Reject all forms of corruption "" Binay : Aray ko b3h . [LINK]",0
"VP Binay ’s wealth which is 2,300% increase over 26 years in public service and his 700M campaign expense so far is a HUGE mystery .",1
"By : Admin_Dynz Baroa Survey : "" Anong masasabi ninyo sa pagiging ganap na Datu Lanao si Sec . Mar Roxas sa Lanao . [LINK]",0
[MENTION] Nancy Binay ! Tahimik! !,1
"Lakas ni Binay maka "" paulit ulit na tanong "" kay Roxas pero sya din naman ' tong paulit ulit kay Poe ! Wag kame ? ? [HASHTAG]",1
"Binay , Poe urge swift action on ‘tanim-bala’ scam [LINK] | via Tempo",0
"TUES [HASHTAG] ? ? Firehouse Justice Sec [HASHTAG] believes VP Binay is not immune from suit "" I… [LINK]",0
"Owmaygashhhh!!! . Desperado n talaga si Mar ! Naghahanap na ng kakampi , dinamay pa si Poe para pigilan ang DUTERTE PRESIDENCIES. . TSK TSK ??? ?",1
Yung mga nag comment ng magagandang bagay tungkol kay Binay dun sa latest post niya ????? ?,0
RT [MENTION] : Tangina ang dami commercial ni binay akala mo ang daming natutuwa na makita siya .,1
Albay is for [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK],0
HINDI ITO TOTOO ! BWISIT NA ASPILLAGA ! -&gt;&gt ; Witness Aspillaga gave a damaging testimony against Dra . Binay [LINK],1
"VP Binay , Sen . Honasan and some of UNA senatoriables at University of Batangas awhile ago . [LINK]",0
Vice President Jejomar Binay and running mate Senator Gringo Honasan live today at at GMA 7's UH Hiritan 2016 . [HASHTAG] [MENTION],0
"[MENTION] si Binay ata may plano nun , ' di ko lang alam kung trip ni Duterte gawin yun",0
"hindi ako nagugulat kay Roxas , yun kasi ang choice nila kapag ayaw nila kay Duterte . :(",0
"Buo na araw ko . Napanood ko na lahat ng campaign ads nila . Binay , Mar , Poe , Duterte , De Lima , Wyn , Leni at ni Tesdaman . ??????? ?",0
Nakakainis yung mga political ads ni Binay!!!! ! Nangaasar ata sa Pandak e ? ? [MENTION] neh ? ?,1
"Isabel Vice-Gov . Tonypet Albano endorses VP Binay ; says "" tindig pa lang , presidente na. "" , but denies he's campaigning today | [MENTION]",0
"Muslim , Cebu at Ifugao sumuporta kay Binay [LINK]",0
Roxas camp fires back at Binay : ' Panis na ang reaction nila ' [LINK],1
After 4 hours+ sa wakas rehistradong botante na ko ! Go Binay ! Paglaban mo kulay natin ! Charot . Si Intergalactic talaga iboboto ko,1
Nakakasuka ka Mar Roxas at ang buong kulay yellow ! Pwe ! ??????? ?,1
Tangina ng Rated K ! Natakot ako ! Sana hindi manalo si Mar Roxas!! !,1
"Larosa : Bagamat nakalalamang si Mar Roxas sa overall Visayas , hindi naman napakalaki ang kanyang lamang kay Mayor Duterte . [HASHTAG]",0
"[MENTION] let's be fair to voters , is Binay's "" palpak "" , "" manhid "" , "" teka-teka "" characterization of the Admin "" positive "" camapaigning ?",1
Si Mar Roxas pangalawa? ? Lokohan HAHAHA,1
Siguro binoto na ni Duterte si Roxas kawawa naman kase .,0
"RT [MENTION] : Shet awkward . Tapos nung commercial ni Binay na nognog keme , marinated barbecue yung next na pinakita . Hahaha !",1
MORENO . kabago bagong tumakbong senador mayabang na ! kay binay ka ? corrupt ka din ba ? DUTERTE-CAYETANO 4EVER . [LINK],1
nakakaiyak ka rin Binay . Ang hypocrite niyo eh !,1
#KonekNews : Binay umupak kay PNoy : Nakakahiya wala siyang nagawa [LINK],1
Here we go!! ! Binay must be sweating profusely bwahaha [LINK],1
LT YUNG KAY BINAY HAHAHAHAHAHA PUTANGINA AYOKO NA HAAHAHAHAHAH,0
"DUTERTE-CAYETANO FTW ! Sorry Miriam , next election na lang uli .",0
Wag niyo naman iboto si binay . ? ?,1
"BINAY : "" Sa lawak ng karanasan wala na pong makakapantay sakin "" MIRIAM : [HASHTAG] [HASHTAG] [LINK]",0
"Roxas , Binay . Mamatey? ! ? ?",0
hala kamukha ni nancy binay yung isang pasahero hahahahahahha omg,0
[HASHTAG] We need to accept the results no matter what happen . [HASHTAG] [HASHTAG] [HASHTAG],0
[HASHTAG] Do you think Mar Roxas still has a strong chance of winning the May elections ? [LINK] [LINK],0
"[MENTION] [MENTION] [MENTION] Hinay-Hinay kang mga binay , wag masyadong masaya baka makarma ? ?",0
Azar tong commercial ni binay e ? ?,1
Kinda disappointed with Mayor Duterte for thinking that Sen . Poe is not qualified to run for presidency [HASHTAG],0
"AlDub Rejects P100-Million Offer to Campaign for Mar Roxas in 2016 , Report Says [LINK]",0
"Confirmed ! Si Binay ang ieendorse ng INC , kasi nga Black Voting ! Charaught !",1
Bwct talaga ung ad ni Binay ! MoreProjects For JUANKARLOS,1
"[MENTION] [MENTION] I think Binay sued but if it was for public interest , it should be dropped",0
Duterte is leading im not suprised . But im wondering about the spot of Roxas -2nd ? I cant believed it . PH VOTE DUTERTE,0
NAMO BINAY . ??????????????????? ?,1
"Tumigil tigil ka Mar Roxas ah. ,",1
HAHAHAHAHAHAHA grabe kay binay ? ? [LINK],1
Mar Roxas votes in Capiz - [LINK] [LINK],0
seriously ? Wrong move duterte ??? ? Baka manalo pa si binay nito JUSME DI KO KAKAYANIN ??? ?,1
Mar Roxas pa din . Opinyon lang . haha [LINK],0
Aww.talo si duterte dito sa region 4B maka roxas daw mga tao dito Paano mga bayaran haha [HASHTAG],1
EPAL KA TALAGA BINAY!! ! BWESET KA! ! [HASHTAG],1
"[HASHTAG] dito po samin , pag kay duterte nag vote ung results mappunta po kay mar roxas . pls do necessary actions po",0
""" ONLY BINAY ONLY BINAY. "" Aaannnddd the jingle war begins ! Leche .",1
"No to Binay , No to Roxas . No to Duterte . Its Miriam or Poe",1
Binay denies hand in housing backlog 2 years after ‘Yolanda’ [LINK] | via INQUIRER,0
"huy wag mo kaming idamay sa pagiging nognog mo , binay . ikaw lang yun ikaaaw",1
Pple dont read Aquino entrusts Binay w/ ‘Yolanda’ housing projcts despite controversies [LINK] [LINK],0
"As for my observation , this is not about KathNiel's actions . This is about KathNiel supporting Mar Roxas , that's why you hate them .",0
"RT [MENTION] : are we being told something that the word "" binayaran "" has the name of Binay on it ? [HASHTAG] [HASHTAG]",1
"RT [MENTION] : Natalo ni Boborol si Eduardo Buenavista kaya si Angelo , si Mar Roxas na lang ang ineendorso ? [LINK] https:/…",0
"Why did Binay , Poe , Roxas , Santiago snub [HASHTAG] forum ? – voters… [LINK] [HASHTAG] [HASHTAG]",1
RT [MENTION] : VP camp : Trillanes wants to ‘squeeze publicity’ from Binay corruption probe [LINK] | [MENTION] htt…,0
Binay doubts gov’t readiness over farm jobs loss due to El Niño [LINK] | [MENTION] [LINK],0
makalagot ang ad ni binay ? ?,1
Regine Velasquez-Alcasid says no to Mar Roxas [LINK],0
Shet . Ginagamit ni [HASHTAG] ang class card against #Du30 . It's super effective !,1
"[MENTION] [MENTION] afraid of the backlash of an early presidential bid . Look at Binay , Mar and Poe . He is playing a safe game .",0
Sa ano mang laban wag kang aatras VP Binay andto lang kami sa likod mo Only B1NAY [HASHTAG],0
"Mar Roxas , kumbinsido na may halong pulitika ang tanim-bala sa NAIA [HASHTAG]",0
Gaano nga ba katotoo na si VP Binay ang susuportahan ng INC sa darating na [HASHTAG] May nakausap akong isang . [LINK],0
Bwisit tong AD ni Binay ! Dagdag sa inis ko sa psy,1
DU30 OR POE . Bagi'y si roxas at binay ay wag na . Pero miriam pa din,0
[MENTION] Binay gaming nalang tayo oh,0
"An Open Letter to Mar Roxas ‘GIVE IT UP , MAR , IF YOU CHEAT YOU’LL DESTROY THIS COUNTRY’ [HASHTAG] [LINK] via [MENTION]",1
Pag yung 7m ni Roxas dumikit sa 12m ni Duterte alam na ! ????????#DayaangMatuwid,1
people judge mar roxas for being bobo well his track record will be incomparable to your unheard voice in social media [HASHTAG] CHAROT,0
Kita na ang baho ni ROXAS . He is convincing POE na one of them will give up . Para maapsan nila ang Rating ni Duterte . Hmmm,1
""" Dinaya ko naman , bakit ganon , pangatlo parin "" Mar Roxas right now",1
Kadiri ' tong Binay campaign ad *vomit* [HASHTAG],1
Trapong-trapo si Grace Poe kaloka .,1
Bale ako si Mar Roxas now [LINK],0
Hindi kakalimutan ni Binay ang kababaihan [HASHTAG],0
Itaga niyo sa bato pag natalo si duterte o nanalo si mar roxas may mangyayaring Hindi maganda,1
"PPCRV : as of 5:40pm duterte 631,814 , roxas 360,198 , poe 358,596 [MENTION] [MENTION]",0
Hay naku binay ! ??? ?,1
[MENTION] [MENTION] HAHAHAHAHA . pag taga-Makati Binay agad ? hahahaha,0
"A motorcade in Negros Occidental today validates that Negros Island Region is NOT , and NEVER WAS a Mar Roxas . [LINK]",1
"LOL . RT [MENTION] : ' Don't cheapen the presidency, ' Duterte tells Poe's camp [HASHTAG] [LINK]",0
"Yun pala yung "" ONLY BINAY "" ? ? Yung sa commercial .",0
[MENTION] oi malaki naitulong ni Binay totoo lahat yun,0
[MENTION] Hala ka dyan ! grabe ka paninirang puri yan parehas lng kau ni [MENTION] wala na ngang nagawa ang yyabang pa . [HASHTAG],1
Yung nasa likod nung nagtatanong jusko pasimple pakita nung sticker ni grace poe . ULOL WAG DITO TANGINA MO KANG BABAE KA,1
[MENTION] di ka updated beh satanas| roxas| binay| ikaw| vacant| vacant| vacant| vacant| ikaw| duhhhh,1
"If you vote [HASHTAG] & #LeniRobredo , you will only contribute to [MENTION] system of bias and control [HASHTAG]",1
""" Binay : Ipagpatuloy ho natin ang laban sa corruption . Pare-pareho po tayong galit diyan. "" Edi galit ka pala sa sarili mo puta ! [HASHTAG]",1
sana di magbago tingin niyo sa akin kasi tangina naimagine ko na si Binay si Christian Grey tangina i quit kadiri gago :(((,1
Senator Miriam Santiago hits corrupt government officials - [LINK] [LINK],0
"Diba naniniwala si Sec . Mar Roxas sa "" Bayan Muna Bago ang Sarili "" ? Kaya sarili nya dapat pinagququit nya at hindi si Sen . Grace Poe . Charot !",0
Binay denies hand in housing backlog 2 years after ‘Yolanda’ [LINK],0
[MENTION] no to peña #BINAYPARIN .,0
si ate naka white ayaw nya daw kay Binay pero si ate naka gray solid Binayaran ahahaha LOL ??? ? [LINK],1
Sa lahat ng nag post ng ash wed.pinaka mabenta yung kay binay ????????? ?,0
RT ABSCBNNews : What Mar Roxas learned in 2010 elections [HASHTAG] [LINK] [LINK],0
"ito si binay si binay ay nognog , pandak , at laki sa hirap si binay ay magnanakaw huwag natin siyang tularan . ? ?",1
"[MENTION] nognog , pandak , laki sa hirap . Yan si binay . Di tulad ng iba , maraming nagawa . Kabisado ko na advertisement nyan hahaaha hays",1
Thank you Binay. . Buti pa si Binay tumatanggap ng pagkatalo. . Eh itong si Mar Roxas Trying hard. . Hahaha [LINK],1
Manuno sa punso VP Binay nanaman lagi nlng nalalait . pero ayos lang yan sanay nanaman siya . OnlyBinay [LINK],0
"Kampo ni Roxas , umalma sa isyu ng black pro Pumalag ang kampo ni Daang Matuwid pre­sidentiable Mar Roxas sa mga . [LINK]",0
""" Even before the said controversies , the INC votes have been useless . Mar Roxas lost againsts Jejomar… "" — polgee [LINK]",1
I pity u Mar Roxas . for desperately forcing Grace Poe to step down and connive with you just to defeat our . [LINK],1
NapakaKampante masyado ni Mar Roxas na mananalo siya sa Eleksyon . San Banda?? ? [HASHTAG],1
""" Duterte camp : Binay lying , insulting Filipinos’ intelligence "" . Interesting that Duterte camp (not Duterte per . [LINK]",0
Accusing ABS-CBN of being bias only to learn that the anti-Duterte ad is also being aired by GMA and TV5 . Nagmukhang tanga.? ?,1
Sana bumalik yung bagyong Yolanda pero dun lang sya mananalasa sa bahay ni Mar Roxas at HQ ng Liberal Party . [HASHTAG],0
I h8 u . Tapos pro-Binay ka pa ! I h8 u even more !,1
"[HASHTAG] BUT VOTING FOR BINAY , POE AND ROXAS IS IMMORAL!! ! They are raping the country the whole time!! !",1
"Walang iwanan sa pagpapatuloy ng Daang Matuwid kasama ang Tambalang Matuwid at MARangal , Mar Roxas at Leni Robredo [LINK]",0
"Between VP Binay and Sec . Roxas , who would be the best bet for President ?",0
[MENTION] si Binay ' yan . Hahaha,0
RECAP [HASHTAG] Why Grace Poe is called a POEJUANGCO . She did not side with farmers . [LINK],0
Hahahaah na LSS ako dun sa Only Binay . Parang yung kay Villar lang dati . :D,0
"RT [MENTION] : "" Bagay kami ni Binay "" ??? ? [HASHTAG]",0
Nognog pndak laki sa hirap yan si binay,1
"SC says Junjun Binay’s petition already moot , should be dismissed [LINK] [LINK]",0
Makati RTC issuing a warrant for Trillanes against Binay . I smell nothing fishy about that ? ?,0
That no income tax etc . advertisement of Binay is so offensive . Do u really think we Filipinos are that stupid for us to believe it'll work ?,1
"[MENTION] i really dont mind whoever will be president , as long as hindi sina Poe , Mar , or Binay eheheh ? ?",0
Ung commercial ni Binay . K.ah .,1
Binay listens [HASHTAG],0
"If Du30 wins , it would be DU31 . And if Santiago wins , Roxas would say , "" Mehn ! I lost! "" and Poe would say , "" don't worry , DU32. "" Lol [HASHTAG]",1
uhhh . binay ? [LINK],1
I dont know whats more annoying . The Mar Roxas political ad or Binay's ??????????? ?,1
BINAY STFU,1
Parang gusto kong kainin si Mar Roxas at Trillanes ba!! !,1
AFP modernization natuloy natutupad under pnoy admin . hindi yan matutuloy if binay or duterte wins . mga pro china n communist sila,1
walang iwanan pra sa bayan ni Binay . [HASHTAG],0
Grabe yung bagong patalastas laban kay Binay . Shots fired ! Talaga in-air pa yun HAHAHAHAHA TIBAY,1
"After 2yrs , til ' now cadavers are still found in some areas . Vice Pres . Binay with Mayor Romualdez . [MENTION] [LINK]",0
Pero whatever . Hindi masisira ng [HASHTAG] issues and ni Mar Roxas ang GV ko today ! Oh my Jadine Heart. . ? ? [HASHTAG],0
Tapos na botohan . Goodluck VP Binay Sen.Santiago Myor Duterte Sec . Poe and Mar [HASHTAG] [HASHTAG],0
Si Mar Roxas ang kaklase mong nagca-cramming kasi malapit na ang exam at alam niyang hindi sya nakapag-aral . [HASHTAG] ?,1
1 . Roxas 2 . Poe 3 . Binay 4 . Santiago 5 . Sel Kang ? Jean Pierre Pardo ? [LINK],0
"[HASHTAG] papakainin ko ng pera si Binay , Idudukdok ko si Mar sa kumukulong Manhole at papalamon ko sa China ang Panatag Shoal .",1
"during the survey , top 2 were mayor and grace poe . But the hell ? Biglaang nataasan ni mar si poe ? sige po , lokohan po tayo dito",1
"It seems unlucky for P-Noy and Mar Roxas DAANG MATUWID NGA , MAY NAGTATANIM NAMAN NG BALA . Naku , di bale nang . [LINK]",0
More than three hours after her supposed tell all interview sheryl cruz appeared and said Grace Poe and she are not sisters .,0
Binay says he will name Cavite Gov . Jonvic Remulla as his interior secretary if elected president . [MENTION] [HASHTAG],0
The fact that the likes of Binay still have the nerve to run for high office means we have not protested loud enough against the corrupt .,1
They are for Mar Roxas and Leni Robredo ! [HASHTAG] [LINK],0
"RT [MENTION] : On #MarketGuru , Binay Chandgothia , Principal Global : Don't expect Fed to increase interest rates in October . [LINK]",0
ewan ko sayo Mar Roxas paki dalaw mo naman kami dito sa Pangarap Village ng makita mo ang Good Governance ni . [LINK],1
Hindi ako naniniwala na laki sa hirap si Binay . Wag ako . HAHA .,1
"My friend made a good point , at least to me : Davao people love Duterte . Roxas City people do not love Roxas . So ? What now ?",0
"Congratulations Kuya Mar on your official campaign kickoff yesterday in Capiz and Iloilo ! My President , Mar Roxas ! [LINK]",0
"Grace Poe's disqualified . Can this day get any worse ? I mean , I'm not her supporter . But now , it's a choice between Duterte & Binay . ?? ?",1
Desperate Mar Roxas,1
"Nognog , pandak pero hindi si Binay . Don't me . ??? ?",1
Dark ages ahead : Mar says PH is doomed if Binay wins - Politiko [LINK],0
Feel ko lang lalong natutong si Binay dahil sa UPLB keme incident . [HASHTAG] [HASHTAG],1
"If Binay No income tax , how will Binay solve traffic if he can't finance infrastructure projects from taxes ?",0
"[HASHTAG] Binay , duda sa resulta ng pinakabagong Pulse Asia survey [HASHTAG] [LINK] -TVPatrol",0
Only Binay ! Only Binay ! ULING pa ba ? Only Binay . ? ? [HASHTAG],1
"Mar Roxas also did a fantastic job of ruining even Pnoy's reputation and legacy . Mar , really , is a walking disaster . [HASHTAG]",1
"Escudero kung sinungaling si Binay : Pag di naman totoo , automatic ang reaction mo talaga . Itatanggi mo . [HASHTAG] [HASHTAG] | v…",1
Mar Roxas ' statement about that laglag-bala issue is very farcical . Comelec must consider him as nuisance candidate . ? ?,1
Nognog pero hindi maka-Binay . ??? ?,1
“Our envy always lasts longer than the happiness of those we envy.” Ang Pagbabalik Binay In Makati [HASHTAG],0
buburahin ni binay ang salitang kahirapan para sa ika giginhawa ng ating bansa [HASHTAG],0
[HASHTAG] @ #PHBizCon : next admin should instill a sense of urgency in all gov't processes . [MENTION],0
GAGO KA BINAY,1
[MENTION] sa yabang naman ni Binay na ito hahahahahahaha joke lang,0
"Binay-Roxas exchange , Duterte make most noise on Twitter during debate [LINK] I [MENTION] [LINK]",0
"RT [MENTION] : Kakapanuod ko lang ng kamustahan , kwentuhan ni Daniel Padilla with Mar Roxas , pero spotted ang MOR… [LINK]",0
[HASHTAG] MAR ROXAS . ETO LANG MSASABI NAMIN SA IYO ! ANG YABANG MO ! KUNG HINDI KA NAPILI NG INC ! SPORT LNG ! [LINK],1
[MENTION] hahahahaha kainis!! ! Oyy patwicia kamusta ka naman ? Binay nanaman mayor nyo ah hahah,1
"Too bad we won't hear the victory speech of Binay . I heard it was written by Tito Sotto . It starts with "" I have a dream. "" [HASHTAG]",1
"Malayong malayo si Binay kay Alma . Si Binay NogNog , Si Alma Moreno . [HASHTAG]",1
Utang na loob ! Kahit sino sa apat ! Wag lang si Binay !,1
"[MENTION] [MENTION] [MENTION] For someone who was a former Wall Street guy , mahina mag sales talk . Pffft . [HASHTAG]",0
[MENTION] [MENTION] yeah.I love MDS also.kaloka nauna p si binay sa knya,1
"RT [MENTION] : Ang paghihimay kay Roxas , Poe , Santiago , Binay . at Duterte . [HASHTAG] [HASHTAG]",0
Iboto natin si Mar na madaling ibully ng partymates niya . [HASHTAG],1
"RT [MENTION] : "" Ano daw pinagkaiba ni Binay kay Alma ? Si Binay , nognog. . si Alma , moreno. "" ??? ?",0
WAG PO SI MAR ROXAS PLEASE PO WAG [HASHTAG],1
Take binay who says he comes from poverty . Are we going to tell the next poor person you're just going to use post to enrich yourself .,0
[MENTION] wala ko alam jan. . hahaha . Binay eh. . lukso ng dugo(nognog) ? ? pero Santiago din naman .,1
Mag Grace Poe nalang ako kesa mag Mar Roxas .,1
"siya pa ang pandak , sya pa ang maliking naitulong . Binay ads be like",0
Kapal ng face mo Binay na ikaw panalo!? ! Never ako boboto sa magnanakaw at sinungaling ! [HASHTAG],1
Binay camp calls Senate report against him ‘farce’ [LINK] | via INQUIRER,0
